xbox ,ybox ,width ,height,onpix ,xbar ,ybar ,x2bar,y2bar ,xybar ,x2ybar,xy2bar,xedge ,xedgey,yedge ,yedgex,CUM_MEAN(height),CUM_MEAN(onpix ),CUM_MEAN(width ),CUM_MEAN(x2bar),CUM_MEAN(x2ybar),CUM_MEAN(xbar ),CUM_MEAN(xbox ),CUM_MEAN(xedge ),CUM_MEAN(xedgey),CUM_MEAN(xy2bar),CUM_MEAN(xybar ),CUM_MEAN(y2bar ),CUM_MEAN(ybar ),CUM_MEAN(ybox ),CUM_MEAN(yedge ),CUM_MEAN(yedgex),CUM_SUM(height),height * x2bar,height * x2ybar,height * xbar ,height * xedge ,height * xedgey,height * xy2bar,height * xybar ,height * y2bar ,height * ybar ,height * yedge ,height * yedgex,onpix  * x2bar,onpix  * x2ybar,onpix  * xedge ,onpix  * xybar ,onpix  * y2bar ,onpix  * yedge ,onpix  * yedgex,width  * x2bar,width  * x2ybar,width  * xbar ,width  * xedgey,width  * xy2bar,width  * xybar ,width  * y2bar ,width  * ybar ,width  * yedgex,x2bar * x2ybar,x2bar * xbar ,x2bar * xedge ,x2bar * xy2bar,x2bar * xybar ,x2bar * y2bar ,x2bar * ybar ,x2bar * yedge ,x2ybar * xbar ,x2ybar * xedge ,x2ybar * xy2bar,x2ybar * xybar ,x2ybar * y2bar ,x2ybar * ybar ,x2ybar * ybox ,x2ybar * yedgex,xbar  * xbox ,xbar  * xedgey,xbar  * xy2bar,xbar  * xybar ,xbar  * y2bar ,xbar  * ybar ,xbar  * ybox ,xbar  * yedgex,xbox  * xy2bar,xbox  * xybar ,xbox  * ybar ,xbox  * yedgex,xedge  * y2bar ,xedge  * yedge ,xedgey * xy2bar,xedgey * xybar ,xedgey * yedgex,xy2bar * xybar ,xy2bar * y2bar ,xy2bar * ybar ,xy2bar * ybox ,xy2bar * yedgex,xybar  * y2bar ,xybar  * ybar ,xybar  * ybox ,xybar  * yedgex,y2bar  * ybar ,y2bar  * yedge ,y2bar  * yedgex,ybar  * ybox ,ybar  * yedgex,ybox  * yedgex
2,1,2,1,1,5,11,7,2,9,6,4,1,9,3,8,5.320579710144927,3.4005797101449273,5.063188405797101,4.654492753623188,6.384347826086956,6.965797101449275,3.977391304347826,2.9257971014492754,8.27304347826087,7.938550724637681,8.36927536231884,5.195942028985507,7.446376811594203,6.983188405797102,3.6446376811594203,7.800579710144928,9178.0,7.0,6.0,5.0,1.0,9.0,4.0,9.0,2.0,11.0,3.0,8.0,7.0,6.0,1.0,9.0,2.0,3.0,8.0,14.0,12.0,10.0,18.0,8.0,18.0,4.0,22.0,16.0,42.0,35.0,7.0,28.0,63.0,14.0,77.0,21.0,30.0,6.0,24.0,54.0,12.0,66.0,6.0,48.0,10.0,45.0,20.0,45.0,10.0,55.0,5.0,40.0,8.0,18.0,22.0,16.0,2.0,3.0,36.0,81.0,72.0,36.0,8.0,44.0,4.0,32.0,18.0,99.0,9.0,72.0,22.0,6.0,16.0,11.0,88.0,8.0
3,6,4,4,2,7,8,14,1,7,5,8,3,8,0,8,5.31981460023175,3.399768250289687,5.0625724217844725,4.659907300115875,6.383545770567787,6.965816917728853,3.976825028968714,2.925840092699884,8.272885283893395,7.9385863267670915,8.36848203939745,5.19351100811124,7.446697566628042,6.9826187717265356,3.6425260718424104,7.800695249130938,9182.0,56.0,20.0,28.0,12.0,32.0,32.0,28.0,4.0,32.0,0.0,32.0,28.0,10.0,6.0,14.0,2.0,0.0,16.0,56.0,20.0,28.0,32.0,32.0,28.0,4.0,32.0,32.0,70.0,98.0,42.0,112.0,98.0,14.0,112.0,0.0,35.0,15.0,40.0,35.0,5.0,40.0,30.0,40.0,21.0,56.0,56.0,49.0,7.0,56.0,42.0,56.0,24.0,21.0,24.0,24.0,3.0,0.0,64.0,56.0,64.0,56.0,8.0,64.0,48.0,64.0,7.0,56.0,42.0,56.0,8.0,0.0,8.0,48.0,64.0,48.0
7,10,10,8,6,9,6,1,8,10,3,7,3,8,3,9,5.321366531557614,3.4012738853503186,5.065431383902721,4.657788071800811,6.3815865662999425,6.966994788650839,3.9785755645628256,2.925883034163289,8.272727272727273,7.938042848870874,8.369426751592357,5.195136074116966,7.445859872611465,6.984365952518819,3.6421540243196295,7.801389693109439,9190.0,8.0,24.0,72.0,24.0,64.0,56.0,80.0,64.0,48.0,24.0,72.0,6.0,18.0,18.0,60.0,48.0,18.0,54.0,10.0,30.0,90.0,80.0,70.0,100.0,80.0,60.0,90.0,3.0,9.0,3.0,7.0,10.0,8.0,6.0,3.0,27.0,9.0,21.0,30.0,24.0,18.0,30.0,27.0,63.0,72.0,63.0,90.0,72.0,54.0,90.0,81.0,49.0,70.0,42.0,63.0,24.0,9.0,56.0,80.0,72.0,70.0,56.0,42.0,70.0,63.0,80.0,60.0,100.0,90.0,48.0,24.0,72.0,60.0,54.0,90.0
4,9,6,6,4,5,10,6,5,10,8,3,1,10,4,6,5.3217592592592595,3.4016203703703702,5.065972222222222,4.658564814814815,6.382523148148148,6.965856481481482,3.978587962962963,2.9247685185185186,8.273726851851851,7.935185185185185,8.37037037037037,5.195023148148148,7.447337962962963,6.985532407407407,3.642361111111111,7.800347222222222,9196.0,36.0,48.0,30.0,6.0,60.0,18.0,60.0,30.0,60.0,24.0,36.0,24.0,32.0,4.0,40.0,20.0,16.0,24.0,36.0,48.0,30.0,60.0,18.0,60.0,30.0,60.0,36.0,48.0,30.0,6.0,18.0,60.0,30.0,60.0,24.0,40.0,8.0,24.0,80.0,40.0,80.0,72.0,48.0,20.0,50.0,15.0,50.0,25.0,50.0,45.0,30.0,12.0,40.0,40.0,24.0,5.0,4.0,30.0,100.0,60.0,30.0,15.0,30.0,27.0,18.0,50.0,100.0,90.0,60.0,50.0,20.0,30.0,90.0,60.0,54.0
0,0,1,0,0,6,7,5,7,7,6,14,0,8,3,10,5.318681318681318,3.399652978600347,5.063620589936379,4.658762290341238,6.382301908617698,6.965297860034702,3.976286871023713,2.923076923076923,8.273568536726431,7.9386928860613075,8.369577790630423,5.196067090803933,7.447079236552921,6.981492192018508,3.6419895893580105,7.801619433198381,9196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,8.0,14.0,7.0,7.0,7.0,10.0,30.0,30.0,0.0,70.0,35.0,35.0,35.0,15.0,36.0,0.0,84.0,42.0,42.0,42.0,0.0,60.0,0.0,48.0,84.0,42.0,42.0,42.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,56.0,80.0,98.0,98.0,98.0,0.0,140.0,49.0,49.0,0.0,70.0,49.0,21.0,70.0,0.0,70.0,0.0
3,4,4,3,2,7,6,6,6,6,6,10,2,9,4,9,5.317341040462428,3.398843930635838,5.0630057803468205,4.659537572254335,6.382080924855491,6.965317919075145,3.9757225433526013,2.922543352601156,8.273988439306358,7.939884393063584,8.368208092485549,5.196531791907514,7.446242774566474,6.979768786127168,3.6421965317919076,7.802312138728324,9199.0,18.0,18.0,21.0,6.0,27.0,30.0,18.0,18.0,18.0,12.0,27.0,12.0,12.0,4.0,12.0,12.0,8.0,18.0,24.0,24.0,28.0,36.0,40.0,24.0,24.0,24.0,36.0,36.0,42.0,12.0,60.0,36.0,36.0,36.0,24.0,42.0,12.0,60.0,36.0,36.0,36.0,24.0,54.0,21.0,63.0,70.0,42.0,42.0,42.0,28.0,63.0,30.0,18.0,18.0,27.0,12.0,8.0,90.0,54.0,81.0,60.0,60.0,60.0,40.0,90.0,36.0,36.0,24.0,54.0,36.0,24.0,54.0,24.0,54.0,36.0
3,5,4,4,3,6,7,5,5,9,7,10,2,8,4,10,5.316580011554015,3.398613518197574,5.062391681109186,4.659734257654535,6.382437897169266,6.96476025418833,3.975158867706528,2.9220103986135184,8.273830155979203,7.94107452339688,8.368573079145003,5.196418255343732,7.445984979780474,6.978625072212594,3.6424032351242057,7.803581744656268,9203.0,20.0,28.0,24.0,8.0,32.0,40.0,36.0,20.0,28.0,16.0,40.0,15.0,21.0,6.0,27.0,15.0,12.0,30.0,20.0,28.0,24.0,32.0,40.0,36.0,20.0,28.0,40.0,35.0,30.0,10.0,50.0,45.0,25.0,35.0,20.0,42.0,14.0,70.0,63.0,35.0,49.0,35.0,70.0,18.0,48.0,60.0,54.0,30.0,42.0,30.0,60.0,30.0,27.0,21.0,30.0,10.0,8.0,80.0,72.0,80.0,90.0,50.0,70.0,50.0,100.0,45.0,63.0,45.0,90.0,35.0,20.0,50.0,35.0,70.0,50.0
9,11,8,6,3,7,7,2,9,9,6,8,4,9,4,8,5.316974595842956,3.3983833718244805,5.0640877598152425,4.658198614318707,6.382217090069284,6.964780600461894,3.9780600461893765,2.9226327944572748,8.274249422632794,7.941108545034642,8.368937644341802,5.1986143187066975,7.445727482678984,6.98094688221709,3.642609699769053,7.803695150115473,9209.0,12.0,36.0,42.0,24.0,54.0,48.0,54.0,54.0,42.0,24.0,48.0,6.0,18.0,12.0,27.0,27.0,12.0,24.0,16.0,48.0,56.0,72.0,64.0,72.0,72.0,56.0,64.0,12.0,14.0,8.0,16.0,18.0,18.0,14.0,8.0,42.0,24.0,48.0,54.0,54.0,42.0,66.0,48.0,63.0,63.0,56.0,63.0,63.0,49.0,77.0,56.0,72.0,81.0,63.0,72.0,36.0,16.0,72.0,81.0,72.0,72.0,72.0,56.0,88.0,64.0,81.0,63.0,99.0,72.0,63.0,36.0,72.0,77.0,56.0,88.0
5,8,6,6,4,7,8,2,10,12,7,6,1,7,6,6,5.31736872475476,3.398730525100981,5.064627813040969,4.65666474321985,6.382573571840739,6.964800923254472,3.9786497403346797,2.9215233698788228,8.273514137334102,7.9399884593191,8.371032890940565,5.20138488170802,7.446047316791691,6.981534910559723,3.6439699942296597,7.802654356607039,9215.0,12.0,42.0,42.0,6.0,42.0,36.0,72.0,60.0,48.0,36.0,36.0,8.0,28.0,4.0,48.0,40.0,24.0,24.0,12.0,42.0,42.0,42.0,36.0,72.0,60.0,48.0,36.0,14.0,14.0,2.0,12.0,24.0,20.0,16.0,12.0,49.0,7.0,42.0,84.0,70.0,56.0,56.0,42.0,35.0,49.0,42.0,84.0,70.0,56.0,56.0,42.0,30.0,60.0,40.0,30.0,10.0,6.0,42.0,84.0,42.0,72.0,60.0,48.0,48.0,36.0,120.0,96.0,96.0,72.0,80.0,60.0,60.0,64.0,48.0,48.0
6,11,9,8,7,5,9,5,1,7,9,8,8,11,0,7,5.3189158016147635,3.40080738177624,5.066897347174164,4.6568627450980395,6.384083044982699,6.963667820069205,3.9798154555940024,2.9244521337946945,8.27508650519031,7.94002306805075,8.370242214532873,5.198961937716263,7.446943483275663,6.983852364475202,3.641868512110727,7.802191464821223,9223.0,40.0,72.0,40.0,64.0,88.0,64.0,56.0,8.0,72.0,0.0,56.0,35.0,63.0,56.0,49.0,7.0,0.0,49.0,45.0,81.0,45.0,99.0,72.0,63.0,9.0,81.0,63.0,45.0,25.0,40.0,40.0,35.0,5.0,45.0,0.0,45.0,72.0,72.0,63.0,9.0,81.0,99.0,63.0,30.0,55.0,40.0,35.0,5.0,45.0,55.0,35.0,48.0,42.0,54.0,42.0,8.0,0.0,88.0,77.0,77.0,56.0,8.0,72.0,88.0,56.0,7.0,63.0,77.0,49.0,9.0,0.0,7.0,99.0,63.0,77.0
2,8,3,6,1,9,7,0,8,14,5,8,0,8,1,8,5.319308357348703,3.3994236311239194,5.065706051873199,4.654178674351585,6.38328530259366,6.964841498559077,3.9786743515850143,2.9227665706051873,8.27492795389049,7.940057636887608,8.373487031700288,5.200576368876081,7.446685878962536,6.984438040345822,3.6403458213256483,7.802305475504323,9229.0,0.0,30.0,54.0,0.0,48.0,48.0,84.0,48.0,42.0,6.0,48.0,0.0,5.0,0.0,14.0,8.0,1.0,8.0,0.0,15.0,27.0,24.0,24.0,42.0,24.0,21.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,40.0,70.0,40.0,35.0,40.0,40.0,18.0,72.0,72.0,126.0,72.0,63.0,72.0,72.0,16.0,28.0,14.0,16.0,0.0,0.0,64.0,112.0,64.0,112.0,64.0,56.0,64.0,64.0,112.0,98.0,112.0,112.0,56.0,8.0,64.0,56.0,56.0,64.0
2,4,4,3,2,8,7,2,9,12,6,7,1,8,5,8,5.317972350230415,3.3986175115207375,5.065092165898617,4.652649769585254,6.383064516129032,6.965437788018433,3.9775345622119818,2.921658986175115,8.274769585253456,7.939516129032258,8.37557603686636,5.202764976958525,7.446428571428571,6.982718894009216,3.6411290322580645,7.80241935483871,9232.0,6.0,18.0,24.0,3.0,24.0,21.0,36.0,27.0,21.0,15.0,24.0,4.0,12.0,2.0,24.0,18.0,10.0,16.0,8.0,24.0,32.0,32.0,28.0,48.0,36.0,28.0,32.0,12.0,16.0,2.0,14.0,24.0,18.0,14.0,10.0,48.0,6.0,42.0,72.0,54.0,42.0,24.0,48.0,16.0,64.0,56.0,96.0,72.0,56.0,32.0,64.0,14.0,24.0,14.0,16.0,9.0,5.0,56.0,96.0,64.0,84.0,63.0,49.0,28.0,56.0,108.0,84.0,48.0,96.0,63.0,45.0,72.0,28.0,56.0,32.0
2,6,3,4,2,6,8,8,8,9,8,13,1,9,4,10,5.317213586643638,3.397812320092113,5.0639032815198615,4.6545768566493955,6.383995394358089,6.964881980426022,3.9763960852043754,2.920552677029361,8.275187104202649,7.942429476108233,8.375935521013242,5.204375359815774,7.4467472654001154,6.982153137593552,3.641335636154289,7.803684513529073,9236.0,32.0,32.0,24.0,4.0,36.0,52.0,36.0,32.0,32.0,16.0,40.0,16.0,16.0,2.0,18.0,16.0,8.0,20.0,24.0,24.0,18.0,27.0,39.0,27.0,24.0,24.0,30.0,64.0,48.0,8.0,104.0,72.0,64.0,64.0,32.0,48.0,8.0,104.0,72.0,64.0,64.0,48.0,80.0,12.0,54.0,78.0,54.0,48.0,48.0,36.0,60.0,26.0,18.0,16.0,20.0,8.0,4.0,117.0,81.0,90.0,117.0,104.0,104.0,78.0,130.0,72.0,72.0,54.0,90.0,64.0,32.0,80.0,48.0,80.0,60.0
3,7,6,5,4,5,10,2,3,8,9,9,7,11,1,8,5.317031070195627,3.398158803222094,5.064441887226697,4.653049482163406,6.385500575373993,6.963751438434983,3.9758342922899885,2.9228998849252013,8.27675489067894,7.943037974683544,8.375719217491369,5.203107019562716,7.4482163406214035,6.982163406214039,3.6398158803222094,7.80379746835443,9241.0,10.0,45.0,25.0,35.0,55.0,45.0,40.0,15.0,50.0,5.0,40.0,8.0,36.0,28.0,32.0,12.0,4.0,32.0,12.0,54.0,30.0,66.0,54.0,48.0,18.0,60.0,48.0,18.0,10.0,14.0,18.0,16.0,6.0,20.0,2.0,45.0,63.0,81.0,72.0,27.0,90.0,63.0,72.0,15.0,55.0,45.0,40.0,15.0,50.0,35.0,40.0,27.0,24.0,30.0,24.0,21.0,7.0,99.0,88.0,88.0,72.0,27.0,90.0,63.0,72.0,24.0,80.0,56.0,64.0,30.0,3.0,24.0,70.0,80.0,56.0
4,7,5,5,3,6,7,7,7,10,7,9,2,10,4,9,5.3168487636572745,3.3979298447383552,5.064404830362277,4.654399079930995,6.385853939045428,6.963197239792985,3.975848188614146,2.9223691776883265,8.27774583093732,7.9436457734330075,8.376653248993675,5.2041403105232895,7.447958596894767,6.982173663024727,3.6400230017251296,7.80448533640023,9246.0,35.0,35.0,30.0,10.0,50.0,45.0,50.0,35.0,35.0,20.0,45.0,21.0,21.0,6.0,30.0,21.0,12.0,27.0,35.0,35.0,30.0,50.0,45.0,50.0,35.0,35.0,45.0,49.0,42.0,14.0,63.0,70.0,49.0,49.0,28.0,42.0,14.0,63.0,70.0,49.0,49.0,49.0,63.0,24.0,60.0,54.0,60.0,42.0,42.0,42.0,54.0,36.0,40.0,28.0,36.0,14.0,8.0,90.0,100.0,90.0,90.0,63.0,63.0,63.0,81.0,70.0,70.0,70.0,90.0,49.0,28.0,63.0,49.0,63.0,63.0
3,3,4,4,1,7,7,4,4,7,6,8,3,8,4,8,5.316091954022989,3.396551724137931,5.063793103448276,4.654022988505747,6.385632183908046,6.963218390804598,3.975287356321839,2.9224137931034484,8.277586206896551,7.94367816091954,8.375862068965517,5.203448275862069,7.447701149425288,6.9798850574712645,3.6402298850574715,7.804597701149425,9250.0,16.0,24.0,28.0,12.0,32.0,32.0,28.0,16.0,28.0,16.0,32.0,4.0,6.0,3.0,7.0,4.0,4.0,8.0,16.0,24.0,28.0,32.0,32.0,28.0,16.0,28.0,32.0,24.0,28.0,12.0,32.0,28.0,16.0,28.0,16.0,42.0,18.0,48.0,42.0,24.0,42.0,18.0,48.0,21.0,56.0,56.0,49.0,28.0,49.0,21.0,56.0,24.0,21.0,21.0,24.0,12.0,12.0,64.0,56.0,64.0,56.0,32.0,56.0,24.0,64.0,28.0,49.0,21.0,56.0,28.0,16.0,32.0,21.0,56.0,24.0
3,7,3,5,2,6,9,9,5,7,5,8,3,8,5,10,5.315910396323952,3.395749569213096,5.06260769672602,4.656519241815049,6.38483630097645,6.962665134979897,3.9747271682940837,2.9224583572659393,8.277426766226307,7.943710511200459,8.375071797817347,5.203331418724871,7.448592762780011,6.979896611143022,3.6410109132682367,7.805858701895462,9255.0,45.0,25.0,30.0,15.0,40.0,40.0,35.0,25.0,45.0,25.0,50.0,18.0,10.0,6.0,14.0,10.0,10.0,20.0,27.0,15.0,18.0,24.0,24.0,21.0,15.0,27.0,30.0,45.0,54.0,27.0,72.0,63.0,45.0,81.0,45.0,30.0,15.0,40.0,35.0,25.0,45.0,35.0,50.0,18.0,48.0,48.0,42.0,30.0,54.0,42.0,60.0,24.0,21.0,27.0,30.0,15.0,15.0,64.0,56.0,80.0,56.0,40.0,72.0,56.0,80.0,35.0,63.0,49.0,70.0,45.0,25.0,50.0,63.0,90.0,70.0
0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8,5.313432835820896,3.393800229621125,5.059701492537314,4.656142365097589,6.384615384615385,6.962686567164179,3.9724454649827785,2.920780711825488,8.277267508610793,7.943742824339839,8.374282433983927,5.2026406429391505,7.448335246842709,6.97646383467279,3.6389207807118256,7.8059701492537314,9256.0,4.0,6.0,7.0,0.0,8.0,8.0,7.0,4.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,28.0,0.0,32.0,28.0,16.0,28.0,0.0,42.0,0.0,48.0,42.0,24.0,42.0,6.0,48.0,0.0,56.0,56.0,49.0,28.0,49.0,7.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,56.0,64.0,56.0,32.0,56.0,8.0,64.0,28.0,49.0,7.0,56.0,28.0,0.0,32.0,7.0,56.0,8.0
5,9,8,7,5,10,7,3,5,10,2,5,6,9,1,7,5.314400458978772,3.3947217441193347,5.061388410786001,4.655192197360872,6.382099827882961,6.964429145152037,3.9730349971313825,2.9225473321858866,8.27768215720023,7.942053930005737,8.375215146299483,5.202524383247275,7.448078026391279,6.977624784853701,3.6374067699368906,7.805507745266781,9263.0,21.0,14.0,70.0,42.0,63.0,35.0,70.0,35.0,49.0,7.0,49.0,15.0,10.0,30.0,50.0,25.0,5.0,35.0,24.0,16.0,80.0,72.0,40.0,80.0,40.0,56.0,56.0,6.0,30.0,18.0,15.0,30.0,15.0,21.0,3.0,20.0,12.0,10.0,20.0,10.0,14.0,18.0,14.0,50.0,90.0,50.0,100.0,50.0,70.0,90.0,70.0,25.0,50.0,35.0,35.0,30.0,6.0,45.0,90.0,63.0,50.0,25.0,35.0,45.0,35.0,50.0,70.0,90.0,70.0,35.0,5.0,35.0,63.0,49.0,63.0
8,10,8,5,4,1,9,3,3,11,12,9,8,10,1,6,5.314220183486238,3.3950688073394497,5.0630733944954125,4.654243119266055,6.385321100917431,6.9610091743119265,3.9753440366972477,2.92545871559633,8.278669724770642,7.942660550458716,8.376720183486238,5.201261467889908,7.448967889908257,6.979357798165138,3.635894495412844,7.80447247706422,9268.0,15.0,60.0,5.0,40.0,50.0,45.0,55.0,15.0,45.0,5.0,30.0,12.0,48.0,32.0,44.0,12.0,4.0,24.0,24.0,96.0,8.0,80.0,72.0,88.0,24.0,72.0,48.0,36.0,3.0,24.0,27.0,33.0,9.0,27.0,3.0,12.0,96.0,108.0,132.0,36.0,108.0,120.0,72.0,8.0,10.0,9.0,11.0,3.0,9.0,10.0,6.0,72.0,88.0,72.0,48.0,24.0,8.0,90.0,110.0,60.0,99.0,27.0,81.0,90.0,54.0,33.0,99.0,110.0,66.0,27.0,3.0,18.0,90.0,54.0,60.0
7,10,10,8,6,4,9,2,7,10,9,10,5,6,4,5,5.315759312320917,3.396561604584527,5.065902578796561,4.652722063037249,6.386819484240688,6.959312320916905,3.977077363896848,2.926647564469914,8.277363896848138,7.943839541547278,8.377650429799427,5.202292263610315,7.4498567335243555,6.9810888252149,3.6361031518624642,7.802865329512894,9276.0,16.0,72.0,32.0,40.0,48.0,80.0,80.0,56.0,72.0,32.0,40.0,12.0,54.0,30.0,60.0,42.0,24.0,30.0,20.0,90.0,40.0,60.0,100.0,100.0,70.0,90.0,50.0,18.0,8.0,10.0,20.0,20.0,14.0,18.0,8.0,36.0,45.0,90.0,90.0,63.0,81.0,90.0,45.0,28.0,24.0,40.0,40.0,28.0,36.0,40.0,20.0,70.0,70.0,63.0,35.0,35.0,20.0,60.0,60.0,30.0,100.0,70.0,90.0,100.0,50.0,70.0,90.0,100.0,50.0,63.0,28.0,35.0,90.0,45.0,50.0
4,7,4,5,3,7,6,12,4,7,12,8,3,9,0,8,5.315578465063001,3.3963344788087055,5.065292096219931,4.656930126002291,6.390034364261169,6.959335624284078,3.97709049255441,2.926689576174112,8.277777777777779,7.943871706758305,8.376861397479955,5.2016036655211915,7.449026345933563,6.981099656357388,3.634020618556701,7.8029782359679265,9281.0,60.0,60.0,35.0,15.0,45.0,40.0,35.0,20.0,30.0,0.0,40.0,36.0,36.0,9.0,21.0,12.0,0.0,24.0,48.0,48.0,28.0,36.0,32.0,28.0,16.0,24.0,32.0,144.0,84.0,36.0,96.0,84.0,48.0,72.0,0.0,84.0,36.0,96.0,84.0,48.0,72.0,84.0,96.0,28.0,63.0,56.0,49.0,28.0,42.0,49.0,56.0,32.0,28.0,24.0,32.0,12.0,0.0,72.0,63.0,72.0,56.0,32.0,48.0,56.0,64.0,28.0,42.0,49.0,56.0,24.0,0.0,32.0,42.0,48.0,56.0
8,12,6,6,4,7,7,5,6,10,5,8,6,6,7,10,5.315970234688036,3.396680022896394,5.065827132226675,4.657126502575844,6.389238694905552,6.959358900973097,3.979393245563824,2.928448769318832,8.276473955352031,7.9439038351459645,8.377790497996566,5.202060675443618,7.448769318832284,6.983972524327418,3.6359473382942187,7.8042358328563255,9287.0,30.0,30.0,42.0,36.0,36.0,48.0,60.0,36.0,42.0,42.0,60.0,20.0,20.0,24.0,40.0,24.0,28.0,40.0,30.0,30.0,42.0,36.0,48.0,60.0,36.0,42.0,60.0,25.0,35.0,30.0,40.0,50.0,30.0,35.0,35.0,35.0,30.0,40.0,50.0,30.0,35.0,60.0,50.0,56.0,42.0,56.0,70.0,42.0,49.0,84.0,70.0,64.0,80.0,56.0,80.0,36.0,42.0,48.0,60.0,60.0,80.0,48.0,56.0,96.0,80.0,60.0,70.0,120.0,100.0,42.0,42.0,60.0,84.0,70.0,120.0
4,5,6,4,4,7,7,3,6,10,6,8,3,8,3,8,5.315217391304348,3.397025171624714,5.066361556064074,4.656178489702517,6.389016018306636,6.959382151029748,3.9794050343249427,2.9284897025171626,8.276315789473685,7.943935926773455,8.378718535469108,5.202517162471396,7.448512585812357,6.982837528604119,3.63558352402746,7.804347826086956,9291.0,12.0,24.0,28.0,12.0,32.0,32.0,40.0,24.0,28.0,12.0,32.0,12.0,24.0,12.0,40.0,24.0,12.0,32.0,18.0,36.0,42.0,48.0,48.0,60.0,36.0,42.0,48.0,18.0,21.0,9.0,24.0,30.0,18.0,21.0,9.0,42.0,18.0,48.0,60.0,36.0,42.0,30.0,48.0,28.0,56.0,56.0,70.0,42.0,49.0,35.0,56.0,32.0,40.0,28.0,32.0,18.0,9.0,64.0,80.0,64.0,80.0,48.0,56.0,40.0,64.0,60.0,70.0,50.0,80.0,42.0,18.0,48.0,35.0,56.0,40.0
4,7,5,5,4,10,6,2,7,11,4,8,4,9,5,12,5.315037164093768,3.3973699256718124,5.066323613493425,4.654659805603202,6.387650085763293,6.961120640365923,3.979416809605489,2.929102344196684,8.276729559748428,7.943967981703831,8.38021726700972,5.203544882790166,7.447684391080617,6.982847341337908,3.6363636363636362,7.80674671240709,9296.0,10.0,20.0,50.0,20.0,45.0,40.0,55.0,35.0,30.0,25.0,60.0,8.0,16.0,16.0,44.0,28.0,20.0,48.0,10.0,20.0,50.0,45.0,40.0,55.0,35.0,30.0,60.0,8.0,20.0,8.0,16.0,22.0,14.0,12.0,10.0,40.0,16.0,32.0,44.0,28.0,24.0,28.0,48.0,40.0,90.0,80.0,110.0,70.0,60.0,70.0,120.0,32.0,44.0,24.0,48.0,28.0,20.0,72.0,99.0,108.0,88.0,56.0,48.0,56.0,96.0,77.0,66.0,77.0,132.0,42.0,35.0,84.0,42.0,72.0,84.0
3,7,5,5,5,5,7,3,4,7,6,10,5,10,3,8,5.314857142857143,3.398285714285714,5.066285714285715,4.653714285714286,6.387428571428571,6.96,3.9788571428571426,2.930285714285714,8.277714285714286,7.945142857142857,8.379428571428571,5.202857142857143,7.4474285714285715,6.982857142857143,3.636,7.806857142857143,9301.0,15.0,30.0,25.0,25.0,50.0,50.0,35.0,20.0,35.0,15.0,40.0,15.0,30.0,25.0,35.0,20.0,15.0,40.0,15.0,30.0,25.0,50.0,50.0,35.0,20.0,35.0,40.0,18.0,15.0,15.0,30.0,21.0,12.0,21.0,9.0,30.0,30.0,60.0,42.0,24.0,42.0,42.0,48.0,15.0,50.0,50.0,35.0,20.0,35.0,35.0,40.0,30.0,21.0,21.0,24.0,20.0,15.0,100.0,70.0,80.0,70.0,40.0,70.0,70.0,80.0,28.0,49.0,49.0,56.0,28.0,12.0,32.0,49.0,56.0,56.0
3,6,4,8,4,8,11,4,3,5,9,11,2,10,5,8,5.316390633923472,3.3986293546544832,5.065676756139349,4.653340948029697,6.388920616790405,6.960593946316391,3.9782981153626498,2.9297544260422614,8.278697886921758,7.946887492861222,8.377498572244432,5.2015990862364365,7.449457452884066,6.982295830953741,3.6367789834380355,7.806967447173044,9309.0,32.0,72.0,64.0,16.0,80.0,88.0,40.0,24.0,88.0,40.0,64.0,16.0,36.0,8.0,20.0,12.0,20.0,32.0,16.0,36.0,32.0,40.0,44.0,20.0,12.0,44.0,32.0,36.0,32.0,8.0,44.0,20.0,12.0,44.0,20.0,72.0,18.0,99.0,45.0,27.0,99.0,54.0,72.0,24.0,80.0,88.0,40.0,24.0,88.0,48.0,64.0,33.0,15.0,33.0,24.0,6.0,10.0,110.0,50.0,80.0,55.0,33.0,121.0,66.0,88.0,15.0,55.0,30.0,40.0,33.0,15.0,24.0,66.0,88.0,48.0
